"timestamp","inputBitrate","demuxBitrate","demuxCorrupted","demuxDiscontinuity","sendBitrate","framesDisplayed","playedAudioBuffers","decodedVideo","decodedAudio","framesDisplayedAux","playedAudioBuffersAux","decodedVideoAux","decodedAudioAux","framesDisplayedCalc","playedAudioBuffersCalc","decodedVideoCalc","decodedAudioCalc"
1615939346,0,0,0,0,0,145,408,335,817,130,373,305,747,15,35,30,70
1615939347,0,0,0,0,0,165,456,375,913,145,408,335,817,20,48,40,96
1615939348,0,0,0,0,0,185,504,415,1009,165,456,375,913,20,48,40,96
1615939349,0,0,0,0,0,200,540,445,1081,185,504,415,1009,15,36,30,72
1615939350,0,0,0,0,0,220,588,485,1177,200,540,445,1081,20,48,40,96
1615939351,0,0,0,0,0,235,624,515,1249,220,588,485,1177,15,36,30,72
1615939352,0,0,0,0,0,255,672,555,1345,235,624,515,1249,20,48,40,96
1615939353,0,0,0,0,0,267,719,598,1439,255,672,555,1345,12,47,43,94
1615939354,0,0,0,0,0,283,764,646,1529,267,719,598,1439,16,45,48,90
1615939355,0,0,0,0,0,304,800,686,1601,283,764,646,1529,21,36,40,72
1615939356,0,0,0,0,0,329,845,738,1691,304,800,686,1601,25,45,52,90
1615939357,0,0,0,0,0,355,890,788,1781,329,845,738,1691,26,45,50,90
1615939358,0,0,0,0,0,380,935,838,1871,355,890,788,1781,25,45,50,90
1615939359,0,0,0,0,0,399,969,876,1939,380,935,838,1871,19,34,38,68
1615939360,0,0,0,0,0,424,1014,926,2029,399,969,876,1939,25,45,50,90
1615939361,0,0,0,0,0,450,1060,978,2121,424,1014,926,2029,26,46,52,92
1615939362,0,0,0,0,0,474,1105,1026,2211,450,1060,978,2121,24,45,48,90
1615939363,0,0,0,0,0,499,1150,1076,2301,474,1105,1026,2211,25,45,50,90
1615939364,0,0,0,0,0,518,1184,1114,2369,499,1150,1076,2301,19,34,38,68
1615939365,0,0,0,0,0,544,1229,1166,2459,518,1184,1114,2369,26,45,52,90
1615939366,0,0,0,0,0,568,1274,1216,2549,544,1229,1166,2459,24,45,50,90
1615939367,0,0,0,0,0,593,1319,1266,2639,568,1274,1216,2549,25,45,50,90
1615939368,0,0,0,0,0,619,1364,1316,2729,593,1319,1266,2639,26,45,50,90
1615939369,0,0,0,0,0,644,1410,1366,2821,619,1364,1316,2729,25,46,50,92
1615939370,0,0,0,0,0,664,1446,1406,2893,644,1410,1366,2821,20,36,40,72
1615939371,0,0,0,0,0,690,1491,1458,2983,664,1446,1406,2893,26,45,52,90
1615939372,0,0,0,0,0,716,1538,1510,3077,690,1491,1458,2983,26,47,52,94
1615939373,0,0,0,0,0,736,1574,1550,3149,716,1538,1510,3077,20,36,40,72
1615939374,0,0,0,0,0,761,1620,1600,3241,736,1574,1550,3149,25,46,50,92
1615939375,0,0,0,0,0,786,1665,1650,3331,761,1620,1600,3241,25,45,50,90
1615939376,0,0,0,0,0,812,1710,1702,3421,786,1665,1650,3331,26,45,52,90
1615939377,0,0,0,0,0,831,1744,1740,3489,812,1710,1702,3421,19,34,38,68
1615939378,0,0,0,0,0,855,1789,1790,3579,831,1744,1740,3489,24,45,50,90
1615939379,0,0,0,0,0,880,1834,1840,3669,855,1789,1790,3579,25,45,50,90
1615939380,0,0,0,0,0,906,1879,1890,3759,880,1834,1840,3669,26,45,50,90
1615939381,0,0,0,0,0,931,1925,1940,3851,906,1879,1890,3759,25,46,50,92
1615939382,0,0,0,0,0,951,1959,1980,3919,931,1925,1940,3851,20,34,40,68
1615939383,0,0,0,0,0,975,2004,2028,4009,951,1959,1980,3919,24,45,48,90
1615939384,0,0,0,0,0,1000,2049,2078,4099,975,2004,2028,4009,25,45,50,90
1615939385,0,0,0,0,0,1027,2096,2132,4193,1000,2049,2078,4099,27,47,54,94
1615939386,0,0,0,0,0,1053,2142,2184,4285,1027,2096,2132,4193,26,46,52,92
1615939387,0,0,0,0,0,1071,2175,2220,4351,1053,2142,2184,4285,18,33,36,66
1615939388,0,0,0,0,0,1097,2223,2272,4447,1071,2175,2220,4351,26,48,52,96
1615939389,0,0,0,0,0,1123,2268,2324,4537,1097,2223,2272,4447,26,45,52,90
1615939390,0,0,0,0,0,1142,2304,2364,4609,1123,2268,2324,4537,19,36,40,72
1615939391,0,0,0,0,0,1168,2349,2414,4699,1142,2304,2364,4609,26,45,50,90
1615939392,0,0,0,0,0,1194,2395,2466,4791,1168,2349,2414,4699,26,46,52,92
1615939393,0,0,0,0,0,1217,2440,2514,4881,1194,2395,2466,4791,23,45,48,90
1615939394,0,0,0,0,0,1242,2485,2564,4971,1217,2440,2514,4881,25,45,50,90
1615939395,0,0,0,0,0,1262,2519,2602,5039,1242,2485,2564,4971,20,34,38,68
1615939396,0,0,0,0,0,1286,2564,2652,5129,1262,2519,2602,5039,24,45,50,90
1615939397,0,0,0,0,0,1312,2609,2704,5219,1286,2564,2652,5129,26,45,52,90
1615939398,0,0,0,0,0,1338,2654,2754,5309,1312,2609,2704,5219,26,45,50,90
1615939399,0,0,0,0,0,1363,2699,2804,5399,1338,2654,2754,5309,25,45,50,90
1615939400,0,0,0,0,0,1382,2735,2844,5471,1363,2699,2804,5399,19,36,40,72
1615939401,0,0,0,0,0,1408,2781,2894,5563,1382,2735,2844,5471,26,46,50,92
1615939402,0,0,0,0,0,1433,2826,2944,5653,1408,2781,2894,5563,25,45,50,90
1615939403,0,0,0,0,0,1458,2871,2996,5743,1433,2826,2944,5653,25,45,52,90
1615939404,0,0,0,0,0,1483,2916,3046,5833,1458,2871,2996,5743,25,45,50,90
1615939405,0,0,0,0,0,1503,2950,3084,5901,1483,2916,3046,5833,20,34,38,68
1615939406,0,0,0,0,0,1528,2995,3134,5991,1503,2950,3084,5901,25,45,50,90
1615939407,0,0,0,0,0,1550,3040,3184,6081,1528,2995,3134,5991,22,45,50,90
1615939408,0,0,0,0,0,1569,3088,3236,6177,1550,3040,3184,6081,19,48,52,96
1615939409,0,0,0,0,0,1588,3122,3274,6245,1569,3088,3236,6177,19,34,38,68
1615939410,0,0,0,0,0,1614,3167,3326,6335,1588,3122,3274,6245,26,45,52,90
1615939411,0,0,0,0,0,1640,3214,3378,6429,1614,3167,3326,6335,26,47,52,94
1615939412,0,0,0,0,0,1666,3262,3430,6525,1640,3214,3378,6429,26,48,52,96
1615939413,0,0,0,0,0,1685,3296,3468,6593,1666,3262,3430,6525,19,34,38,68
1615939414,0,0,0,0,0,1712,3343,3522,6687,1685,3296,3468,6593,27,47,54,94
1615939415,0,0,0,0,0,1736,3388,3572,6777,1712,3343,3522,6687,24,45,50,90
1615939416,0,0,0,0,0,1756,3424,3612,6849,1736,3388,3572,6777,20,36,40,72
1615939417,0,0,0,0,0,1782,3470,3662,6941,1756,3424,3612,6849,26,46,50,92
1615939418,0,0,0,0,0,1809,3517,3716,7035,1782,3470,3662,6941,27,47,54,94
1615939419,0,0,0,0,0,1835,3564,3768,7129,1809,3517,3716,7035,26,47,52,94
1615939420,0,0,0,0,0,1854,3598,3806,7197,1835,3564,3768,7129,19,34,38,68
1615939421,0,0,0,0,0,1879,3643,3856,7287,1854,3598,3806,7197,25,45,50,90
1615939422,0,0,0,0,0,1904,3689,3906,7379,1879,3643,3856,7287,25,46,50,92
1615939423,0,0,0,0,0,1930,3734,3958,7469,1904,3689,3906,7379,26,45,52,90
1615939424,0,0,0,0,0,1949,3770,3998,7541,1930,3734,3958,7469,19,36,40,72
1615939425,0,0,0,0,0,1975,3815,4048,7631,1949,3770,3998,7541,26,45,50,90
1615939426,0,0,0,0,0,2000,3860,4098,7721,1975,3815,4048,7631,25,45,50,90
1615939427,0,0,0,0,0,2026,3908,4150,7817,2000,3860,4098,7721,26,48,52,96
1615939428,0,0,0,0,0,2045,3942,4188,7885,2026,3908,4150,7817,19,34,38,68
1615939429,0,0,0,0,0,2070,3987,4238,7975,2045,3942,4188,7885,25,45,50,90
1615939430,0,0,0,0,0,2095,4032,4290,8065,2070,3987,4238,7975,25,45,52,90
1615939431,0,0,0,0,0,2121,4077,4340,8155,2095,4032,4290,8065,26,45,50,90
1615939432,0,0,0,0,0,2145,4122,4390,8245,2121,4077,4340,8155,24,45,50,90
1615939433,0,0,0,0,0,2165,4156,4428,8313,2145,4122,4390,8245,20,34,38,68
1615939434,0,0,0,0,0,2190,4201,4478,8403,2165,4156,4428,8313,25,45,50,90
1615939435,0,0,0,0,0,2215,4247,4528,8495,2190,4201,4478,8403,25,46,50,92
1615939436,0,0,0,0,0,2240,4292,4578,8585,2215,4247,4528,8495,25,45,50,90
1615939437,0,0,0,0,0,2266,4337,4630,8675,2240,4292,4578,8585,26,45,52,90
1615939438,0,0,0,0,0,2284,4371,4666,8743,2266,4337,4630,8675,18,34,36,68
1615939439,0,0,0,0,0,2310,4416,4718,8833,2284,4371,4666,8743,26,45,52,90
1615939440,0,0,0,0,0,2336,4463,4770,8927,2310,4416,4718,8833,26,47,52,94
1615939441,0,0,0,0,0,2361,4509,4820,9019,2336,4463,4770,8927,25,46,50,92
1615939442,0,0,0,0,0,2380,4545,4860,9091,2361,4509,4820,9019,19,36,40,72
1615939443,0,0,0,0,0,2407,4590,4912,9181,2380,4545,4860,9091,27,45,52,90
1615939444,0,0,0,0,0,2432,4635,4962,9271,2407,4590,4912,9181,25,45,50,90
1615939445,0,0,0,0,0,2457,4680,5012,9361,2432,4635,4962,9271,25,45,50,90
1615939446,0,0,0,0,0,2477,4716,5052,9433,2457,4680,5012,9361,20,36,40,72
1615939447,0,0,0,0,0,2502,4762,5102,9525,2477,4716,5052,9433,25,46,50,92
1615939448,0,0,0,0,0,2528,4809,5156,9619,2502,4762,5102,9525,26,47,54,94
1615939449,0,0,0,0,0,2553,4854,5206,9709,2528,4809,5156,9619,25,45,50,90
1615939450,0,0,0,0,0,2573,4888,5244,9777,2553,4854,5206,9709,20,34,38,68
1615939451,0,0,0,0,0,2600,4936,5298,9873,2573,4888,5244,9777,27,48,54,96
1615939452,0,0,0,0,0,2624,4981,5346,9963,2600,4936,5298,9873,24,45,48,90
1615939453,0,0,0,0,0,2650,5026,5398,10053,2624,4981,5346,9963,26,45,52,90
1615939454,0,0,0,0,0,2669,5062,5438,10125,2650,5026,5398,10053,19,36,40,72
1615939455,0,0,0,0,0,2695,5107,5488,10215,2669,5062,5438,10125,26,45,50,90
1615939456,0,0,0,0,0,2721,5155,5540,10311,2695,5107,5488,10215,26,48,52,96
1615939457,0,0,0,0,0,2740,5189,5580,10379,2721,5155,5540,10311,19,34,40,68
1615939458,0,0,0,0,0,2765,5234,5628,10469,2740,5189,5580,10379,25,45,48,90
1615939459,0,0,0,0,0,2791,5279,5680,10559,2765,5234,5628,10469,26,45,52,90
1615939460,0,0,0,0,0,2817,5326,5732,10653,2791,5279,5680,10559,26,47,52,94
1615939461,0,0,0,0,0,2843,5372,5784,10745,2817,5326,5732,10653,26,46,52,92
1615939462,0,0,0,0,0,2862,5408,5822,10817,2843,5372,5784,10745,19,36,38,72
1615939463,0,0,0,0,0,2887,5453,5872,10907,2862,5408,5822,10817,25,45,50,90
1615939464,0,0,0,0,0,2913,5498,5924,10997,2887,5453,5872,10907,26,45,52,90
1615939465,0,0,0,0,0,2938,5543,5974,11087,2913,5498,5924,10997,25,45,50,90
1615939466,0,0,0,0,0,2957,5577,6012,11155,2938,5543,5974,11087,19,34,38,68
1615939467,0,0,0,0,0,2983,5624,6064,11249,2957,5577,6012,11155,26,47,52,94
1615939468,0,0,0,0,0,3008,5670,6114,11341,2983,5624,6064,11249,25,46,50,92
1615939469,0,0,0,0,0,3033,5715,6164,11431,3008,5670,6114,11341,25,45,50,90
1615939470,0,0,0,0,0,3052,5749,6202,11499,3033,5715,6164,11431,19,34,38,68
1615939471,0,0,0,0,0,3078,5794,6254,11589,3052,5749,6202,11499,26,45,52,90
1615939472,0,0,0,0,0,3103,5841,6306,11683,3078,5794,6254,11589,25,47,52,94
1615939473,0,0,0,0,0,3130,5887,6358,11775,3103,5841,6306,11683,27,46,52,92
1615939474,0,0,0,0,0,3154,5932,6406,11865,3130,5887,6358,11775,24,45,48,90
1615939475,0,0,0,0,0,3173,5965,6444,11931,3154,5932,6406,11865,19,33,38,66
1615939476,0,0,0,0,0,3198,6011,6494,12023,3173,5965,6444,11931,25,46,50,92
1615939477,0,0,0,0,0,3224,6056,6546,12113,3198,6011,6494,12023,26,45,52,90
1615939478,0,0,0,0,0,3250,6103,6598,12207,3224,6056,6546,12113,26,47,52,94
1615939479,0,0,0,0,0,3269,6137,6636,12275,3250,6103,6598,12207,19,34,38,68
1615939480,0,0,0,0,0,3293,6182,6686,12365,3269,6137,6636,12275,24,45,50,90
1615939481,0,0,0,0,0,3319,6227,6736,12455,3293,6182,6686,12365,26,45,50,90
1615939482,0,0,0,0,0,3344,6273,6786,12547,3319,6227,6736,12455,25,46,50,92
1615939483,0,0,0,0,0,3370,6318,6838,12637,3344,6273,6786,12547,26,45,52,90
1615939484,0,0,0,0,0,3390,6354,6878,12709,3370,6318,6838,12637,20,36,40,72
1615939485,0,0,0,0,0,3414,6399,6928,12799,3390,6354,6878,12709,24,45,50,90
1615939486,0,0,0,0,0,3440,6444,6978,12889,3414,6399,6928,12799,26,45,50,90
1615939487,0,0,0,0,0,3465,6489,7028,12979,3440,6444,6978,12889,25,45,50,90
1615939488,0,0,0,0,0,3485,6524,7068,13049,3465,6489,7028,12979,20,35,40,70
1615939489,0,0,0,0,0,3509,6569,7116,13139,3485,6524,7068,13049,24,45,48,90
1615939490,0,0,0,0,0,3536,6616,7170,13233,3509,6569,7116,13139,27,47,54,94
1615939491,0,0,0,0,0,3562,6663,7222,13327,3536,6616,7170,13233,26,47,52,94
1615939492,0,0,0,0,0,3581,6697,7260,13395,3562,6663,7222,13327,19,34,38,68
1615939493,0,0,0,0,0,3606,6745,7312,13491,3581,6697,7260,13395,25,48,52,96
1615939494,0,0,0,0,0,3632,6790,7364,13581,3606,6745,7312,13491,26,45,52,90
1615939495,0,0,0,0,0,3658,6835,7414,13671,3632,6790,7364,13581,26,45,50,90
1615939496,0,0,0,0,0,3677,6869,7452,13739,3658,6835,7414,13671,19,34,38,68
1615939497,0,0,0,0,0,3702,6914,7502,13829,3677,6869,7452,13739,25,45,50,90
1615939498,0,0,0,0,0,3728,6960,7554,13921,3702,6914,7502,13829,26,46,52,92
1615939499,0,0,0,0,0,3753,7005,7604,14011,3728,6960,7554,13921,25,45,50,90
1615939500,0,0,0,0,0,3777,7050,7652,14101,3753,7005,7604,14011,24,45,48,90
1615939501,0,0,0,0,0,3796,7084,7690,14169,3777,7050,7652,14101,19,34,38,68
1615939502,0,0,0,0,0,3822,7131,7744,14263,3796,7084,7690,14169,26,47,54,94
1615939503,0,0,0,0,0,3849,7178,7796,14357,3822,7131,7744,14263,27,47,52,94
1615939504,0,0,0,0,0,3874,7224,7846,14449,3849,7178,7796,14357,25,46,50,92
1615939505,0,0,0,0,0,3894,7258,7886,14517,3874,7224,7846,14449,20,34,40,68
1615939506,0,0,0,0,0,3918,7303,7934,14607,3894,7258,7886,14517,24,45,48,90
1615939507,0,0,0,0,0,3945,7350,7988,14701,3918,7303,7934,14607,27,47,54,94
1615939508,0,0,0,0,0,3970,7395,8038,14791,3945,7350,7988,14701,25,45,50,90
1615939509,0,0,0,0,0,3990,7431,8078,14863,3970,7395,8038,14791,20,36,40,72
1615939510,0,0,0,0,0,4015,7477,8128,14955,3990,7431,8078,14863,25,46,50,92
1615939511,0,0,0,0,0,4041,7524,8182,15049,4015,7477,8128,14955,26,47,54,94
1615939512,0,0,0,0,0,4061,7558,8220,15117,4041,7524,8182,15049,20,34,38,68
1615939513,0,0,0,0,0,4087,7605,8272,15211,4061,7558,8220,15117,26,47,52,94
1615939514,0,0,0,0,0,4113,7651,8324,15303,4087,7605,8272,15211,26,46,52,92
1615939515,0,0,0,0,0,4137,7696,8372,15393,4113,7651,8324,15303,24,45,48,90
1615939516,0,0,0,0,0,4156,7730,8410,15461,4137,7696,8372,15393,19,34,38,68
1615939517,0,0,0,0,0,4183,7777,8464,15555,4156,7730,8410,15461,27,47,54,94
1615939518,0,0,0,0,0,4209,7824,8516,15649,4183,7777,8464,15555,26,47,52,94
1615939519,0,0,0,0,0,4234,7870,8566,15741,4209,7824,8516,15649,25,46,50,92
1615939520,0,0,0,0,0,4253,7903,8604,15807,4234,7870,8566,15741,19,33,38,66
1615939521,0,0,0,0,0,4278,7949,8654,15899,4253,7903,8604,15807,25,46,50,92
1615939522,0,0,0,0,0,4304,7994,8706,15989,4278,7949,8654,15899,26,45,52,90
1615939523,0,0,0,0,0,4330,8041,8758,16083,4304,7994,8706,15989,26,47,52,94
1615939524,0,0,0,0,0,4350,8077,8798,16155,4330,8041,8758,16083,20,36,40,72
1615939525,0,0,0,0,0,4370,8114,8838,16229,4350,8077,8798,16155,20,37,40,74
1615939526,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939527,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939528,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939529,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939530,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939531,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939532,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939533,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939534,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939535,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939536,0,0,0,0,0,4370,8114,8838,16229,4370,8114,8838,16229,0,0,0,0
1615939537,0,0,0,0,0,4546,8199,8927,16399,4370,8114,8838,16229,176,85,89,170
1615939538,0,0,0,0,0,4571,8245,8977,16491,4546,8199,8927,16399,25,46,50,92
1615939539,0,0,0,0,0,4597,8291,9029,16583,4571,8245,8977,16491,26,46,52,92
1615939540,0,0,0,0,0,4621,8335,9079,16671,4597,8291,9029,16583,24,44,50,88
1615939541,0,0,0,0,0,4640,8369,9115,16739,4621,8335,9079,16671,19,34,36,68
1615939542,0,0,0,0,0,4666,8414,9167,16829,4640,8369,9115,16739,26,45,52,90
1615939543,0,0,0,0,0,4691,8459,9217,16919,4666,8414,9167,16829,25,45,50,90
1615939544,0,0,0,0,0,4717,8505,9269,17011,4691,8459,9217,16919,26,46,52,92
1615939545,0,0,0,0,0,4741,8549,9317,17099,4717,8505,9269,17011,24,44,48,88
1615939546,0,0,0,0,0,4765,8595,9367,17191,4741,8549,9317,17099,24,46,50,92
1615939547,0,0,0,0,0,4785,8629,9405,17259,4765,8595,9367,17191,20,34,38,68
1615939548,0,0,0,0,0,4811,8676,9459,17353,4785,8629,9405,17259,26,47,54,94
1615939549,0,0,0,0,0,4836,8721,9509,17443,4811,8676,9459,17353,25,45,50,90
1615939550,0,0,0,0,0,4862,8766,9559,17533,4836,8721,9509,17443,26,45,50,90
1615939551,0,0,0,0,0,4881,8800,9597,17601,4862,8766,9559,17533,19,34,38,68
1615939552,0,0,0,0,0,4907,8846,9649,17693,4881,8800,9597,17601,26,46,52,92
1615939553,0,0,0,0,0,4931,8891,9697,17783,4907,8846,9649,17693,24,45,48,90
1615939554,0,0,0,0,0,4958,8938,9751,17877,4931,8891,9697,17783,27,47,54,94
1615939555,0,0,0,0,0,4977,8972,9789,17945,4958,8938,9751,17877,19,34,38,68
1615939556,0,0,0,0,0,5002,9017,9839,18035,4977,8972,9789,17945,25,45,50,90
1615939557,0,0,0,0,0,5027,9062,9889,18125,5002,9017,9839,18035,25,45,50,90
1615939558,0,0,0,0,0,5053,9110,9941,18221,5027,9062,9889,18125,26,48,52,96
1615939559,0,0,0,0,0,5072,9144,9979,18289,5053,9110,9941,18221,19,34,38,68
1615939560,0,0,0,0,0,5098,9191,10033,18383,5072,9144,9979,18289,26,47,54,94
1615939561,0,0,0,0,0,5124,9236,10083,18473,5098,9191,10033,18383,26,45,50,90
1615939562,0,0,0,0,0,5149,9281,10133,18563,5124,9236,10083,18473,25,45,50,90
1615939563,0,0,0,0,0,5175,9327,10185,18655,5149,9281,10133,18563,26,46,52,92
1615939564,0,0,0,0,0,5193,9361,10223,18723,5175,9327,10185,18655,18,34,38,68
1615939565,0,0,0,0,0,5217,9406,10271,18813,5193,9361,10223,18723,24,45,48,90
1615939566,0,0,0,0,0,5245,9453,10325,18907,5217,9406,10271,18813,28,47,54,94
1615939567,0,0,0,0,0,5270,9498,10375,18997,5245,9453,10325,18907,25,45,50,90
1615939568,0,0,0,0,0,5289,9532,10413,19065,5270,9498,10375,18997,19,34,38,68
1615939569,0,0,0,0,0,5314,9577,10463,19155,5289,9532,10413,19065,25,45,50,90
1615939570,0,0,0,0,0,5339,9622,10513,19245,5314,9577,10463,19155,25,45,50,90
1615939571,0,0,0,0,0,5363,9668,10563,19337,5339,9622,10513,19245,24,46,50,92
1615939572,0,0,0,0,0,5389,9713,10613,19427,5363,9668,10563,19337,26,45,50,90
1615939573,0,0,0,0,0,5408,9747,10651,19495,5389,9713,10613,19427,19,34,38,68
1615939574,0,0,0,0,0,5433,9792,10701,19585,5408,9747,10651,19495,25,45,50,90
1615939575,0,0,0,0,0,5459,9837,10753,19675,5433,9792,10701,19585,26,45,52,90
1615939576,0,0,0,0,0,5483,9882,10803,19765,5459,9837,10753,19675,24,45,50,90
1615939577,0,0,0,0,0,5509,9927,10853,19855,5483,9882,10803,19765,26,45,50,90
1615939578,0,0,0,0,0,5534,9972,10903,19945,5509,9927,10853,19855,25,45,50,90
1615939579,0,0,0,0,0,5554,10007,10943,20015,5534,9972,10903,19945,20,35,40,70
1615939580,0,0,0,0,0,5580,10054,10995,20109,5554,10007,10943,20015,26,47,52,94
1615939581,0,0,0,0,0,5605,10099,11045,20199,5580,10054,10995,20109,25,45,50,90
1615939582,0,0,0,0,0,5630,10144,11095,20289,5605,10099,11045,20199,25,45,50,90
1615939583,0,0,0,0,0,5649,10178,11133,20357,5630,10144,11095,20289,19,34,38,68
1615939584,0,0,0,0,0,5674,10223,11183,20447,5649,10178,11133,20357,25,45,50,90
1615939585,0,0,0,0,0,5700,10269,11235,20539,5674,10223,11183,20447,26,46,52,92
1615939586,0,0,0,0,0,5725,10316,11285,20633,5700,10269,11235,20539,25,47,50,94
1615939587,0,0,0,0,0,5749,10359,11333,20719,5725,10316,11285,20633,24,43,48,86
1615939588,0,0,0,0,0,5767,10393,11371,20787,5749,10359,11333,20719,18,34,38,68
1615939589,0,0,0,0,0,5793,10438,11421,20877,5767,10393,11371,20787,26,45,50,90
1615939590,0,0,0,0,0,5819,10483,11473,20967,5793,10438,11421,20877,26,45,52,90
1615939591,0,0,0,0,0,5845,10530,11525,21061,5819,10483,11473,20967,26,47,52,94
1615939592,0,0,0,0,0,5863,10564,11563,21129,5845,10530,11525,21061,18,34,38,68
1615939593,0,0,0,0,0,5890,10610,11615,21221,5863,10564,11563,21129,27,46,52,92
1615939594,0,0,0,0,0,5914,10655,11663,21311,5890,10610,11615,21221,24,45,48,90
1615939595,0,4,0,0,0,5940,10667,12056,42627,5914,10655,11663,21311,26,12,393,21316
1615939596,0,58,0,0,0,5962,10853,12662,42999,5940,10667,12056,42627,22,186,606,372
1615939597,0,0,0,0,0,5973,10923,12994,43139,5962,10853,12662,42999,11,70,332,140
1615939598,0,0,0,0,0,5986,11013,13692,43319,5973,10923,12994,43139,13,90,698,180
1615939599,0,0,0,0,0,6001,11054,14552,43402,5986,11013,13692,43319,15,41,860,83
1615939600,0,0,0,0,0,6013,11054,15161,43402,6001,11054,14552,43402,12,0,609,0
1615939601,0,0,0,0,0,6025,11054,15656,43402,6013,11054,15161,43402,12,0,495,0
1615939602,0,0,0,0,0,6041,11054,16427,43402,6025,11054,15656,43402,16,0,771,0
1615939603,0,0,0,0,0,6052,11054,17078,43402,6041,11054,16427,43402,11,0,651,0
1615939604,0,0,0,0,0,6063,11054,17852,43402,6052,11054,17078,43402,11,0,774,0
1615939605,0,0,0,0,0,6063,11054,17852,43402,6063,11054,17852,43402,11,0,774,0
1615939606,0,0,0,0,0,24,121,95,243,4,73,55,147,20,48,40,96
1615939607,0,0,0,0,0,39,157,125,315,24,121,95,243,15,36,30,72
1615939608,0,0,0,0,0,59,205,165,411,39,157,125,315,20,48,40,96
1615939609,0,0,0,0,0,74,241,195,483,59,205,165,411,15,36,30,72
1615939610,0,0,0,0,0,94,289,235,579,74,241,195,483,20,48,40,96
1615939611,0,0,0,0,0,114,337,275,675,94,289,235,579,20,48,40,96
1615939612,0,0,0,0,0,123,382,318,765,114,337,275,675,9,45,43,90
1615939613,0,0,0,0,0,137,418,358,837,123,382,318,765,14,36,40,72
1615939614,0,0,0,0,0,163,463,408,927,137,418,358,837,26,45,50,90
1615939615,0,0,0,0,0,187,508,458,1017,163,463,408,927,24,45,50,90
1615939616,0,0,0,0,0,213,554,510,1109,187,508,458,1017,26,46,52,92
1615939617,0,0,0,0,0,232,587,546,1175,213,554,510,1109,19,33,36,66
1615939618,0,0,0,0,0,257,633,596,1267,232,587,546,1175,25,46,50,92
1615939619,0,0,0,0,0,283,680,650,1361,257,633,596,1267,26,47,54,94
1615939620,0,0,0,0,0,310,727,702,1455,283,680,650,1361,27,47,52,94
1615939621,0,0,0,0,0,329,761,740,1523,310,727,702,1455,19,34,38,68
1615939622,0,0,0,0,0,355,809,792,1619,329,761,740,1523,26,48,52,96
1615939623,0,0,0,0,0,380,854,844,1709,355,809,792,1619,25,45,52,90
1615939624,0,0,0,0,0,399,888,880,1777,380,854,844,1709,19,34,36,68
1615939625,0,0,0,0,0,424,933,932,1867,399,888,880,1777,25,45,52,90
1615939626,0,0,0,0,0,451,980,984,1961,424,933,932,1867,27,47,52,94
1615939627,0,0,0,0,0,476,1026,1034,2053,451,980,984,1961,25,46,50,92
1615939628,0,0,0,0,0,496,1062,1074,2125,476,1026,1034,2053,20,36,40,72
1615939629,0,0,0,0,0,521,1107,1126,2215,496,1062,1074,2125,25,45,52,90
1615939630,0,0,0,0,0,548,1154,1178,2309,521,1107,1126,2215,27,47,52,94
1615939631,0,0,0,0,0,574,1200,1230,2401,548,1154,1178,2309,26,46,52,92
1615939632,0,0,0,0,0,592,1233,1266,2467,574,1200,1230,2401,18,33,36,66
1615939633,0,0,0,0,0,617,1279,1316,2559,592,1233,1266,2467,25,46,50,92
1615939634,0,0,0,0,0,643,1326,1370,2653,617,1279,1316,2559,26,47,54,94
1615939635,0,0,0,0,0,669,1371,1420,2743,643,1326,1370,2653,26,45,50,90
1615939636,0,0,0,0,0,687,1405,1458,2811,669,1371,1420,2743,18,34,38,68
1615939637,0,0,0,0,0,713,1450,1508,2901,687,1405,1458,2811,26,45,50,90
1615939638,0,0,0,0,0,739,1496,1560,2993,713,1450,1508,2901,26,46,52,92
1615939639,0,0,0,0,0,763,1541,1608,3083,739,1496,1560,2993,24,45,48,90
1615939640,0,0,0,0,0,782,1577,1648,3155,763,1541,1608,3083,19,36,40,72
1615939641,0,0,0,0,0,809,1622,1700,3245,782,1577,1648,3155,27,45,52,90
1615939642,0,0,0,0,0,834,1669,1752,3339,809,1622,1700,3245,25,47,52,94
1615939643,0,0,0,0,0,856,1706,1794,3413,834,1669,1752,3339,22,37,42,74
1615939644,0,0,0,0,0,880,1751,1842,3503,856,1706,1794,3413,24,45,48,90
1615939645,0,0,0,0,0,906,1796,1894,3593,880,1751,1842,3503,26,45,52,90
1615939646,0,0,0,0,0,930,1841,1944,3683,906,1796,1894,3593,24,45,50,90
